Date,Rainfall_mm,Temperature_C,Humidity_pct,pH_Level,Turbidity_NTU,Flow_Rate_m3h,Daily_Usage_m3,Water_Availability_Level
2022-02-13,1.44,19.66,34.36,7.06,3.85,485.95,5200.46,4550.3
2022-02-14,1.02,32.45,50.18,6.93,4.72,523.27,4941.14,4511.78
2022-02-15,0.17,24.26,59.6,7.3,1.19,529.26,5057.32,4474.51
2022-02-16,2.19,26.35,63.86,7.28,1.65,539.24,4454.52,5237.38
2022-02-17,0.96,16.81,78.75,7.29,4.58,491.21,4574.93,5184.65
2022-02-18,0.68,27.17,57.62,6.85,1.55,447.22,5055.13,4469.79
2022-02-19,1.92,29.28,47.11,7.79,1.44,419.79,5042.63,4563.61
2022-02-20,0.81,22.44,88.61,7.15,5.25,500.45,4815.59,4816.46
2022-02-21,1.01,23.27,43.55,6.88,1.59,491.64,4820.39,4814.99
2022-02-22,2.2,36.07,35.62,7.55,2.27,442.4,4870.29,4628.48
2022-02-23,0.21,6.6,39.14,7.37,0.89,494.66,4438.89,5449.71
2022-02-24,0.99,29.16,54.28,7.68,3.55,414.89,4434.48,5081.53
2022-02-25,0.62,28.0,25.24,7.37,4.19,460.51,4835.85,4666.55
2022-02-26,3.35,20.86,65.16,6.93,5.98,441.41,4727.22,5190.92
2022-02-27,0.05,25.82,56.19,6.89,1.12,444.36,5047.14,4441.36
2022-02-28,7.52,27.4,49.9,8.09,5.2,473.78,4347.88,5855.6
2022-03-01,4.94,28.84,48.6,7.12,3.82,629.78,4776.03,5141.6
2022-03-02,0.85,19.96,80.06,7.36,3.0,478.94,4969.66,4715.83
2022-03-03,1.11,29.97,25.46,6.96,1.08,568.05,4726.12,4785.73
2022-03-04,1.58,28.26,73.18,7.08,2.25,420.46,4891.28,4701.88
2022-03-05,0.3,24.54,40.81,7.57,3.51,510.2,4487.44,5051.7
2022-03-06,0.32,33.07,67.17,7.0,2.49,528.79,4999.32,4370.92
2022-03-07,3.35,25.53,51.27,6.73,4.78,441.62,4635.84,5188.91
2022-03-08,2.94,26.59,38.17,6.74,2.72,555.43,4870.18,4891.74
2022-03-09,0.89,30.54,71.7,6.8,2.91,477.13,4741.07,4736.75
2022-03-10,0.75,30.69,61.32,6.68,1.83,461.16,4566.33,4895.3
2022-03-11,0.52,33.19,73.37,7.71,1.06,466.87,4545.3,4842.43
2022-03-12,0.75,32.48,35.82,7.02,2.44,528.34,4831.22,4593.65
2022-03-13,1.66,22.59,60.12,7.42,8.1,456.74,4096.29,5617.91
2022-03-14,0.82,32.94,58.32,6.97,3.04,527.61,4929.85,4493.48
2022-03-15,2.21,41.49,35.62,7.19,1.94,540.87,5236.39,4154.3
2022-03-16,0.74,23.71,10.0,7.1,1.14,573.45,4848.77,4751.16
2022-03-17,0.59,35.32,49.81,7.3,5.59,451.99,5003.6,4349.04
2022-03-18,0.21,29.58,47.98,7.17,0.67,459.16,4995.02,4434.25
2022-03-19,5.24,32.04,34.81,7.48,5.52,552.06,4515.11,5368.14
2022-03-20,0.75,33.22,35.74,7.77,2.32,547.51,4690.24,4720.33
2022-03-21,0.46,32.79,46.99,6.85,5.58,522.21,4668.52,4721.87
2022-03-22,0.89,29.59,26.91,7.74,4.28,466.7,4323.17,5173.8
2022-03-23,0.7,29.29,51.11,7.13,3.71,474.63,4183.24,5300.81
2022-03-24,0.95,27.02,38.66,7.2,7.81,442.71,4978.38,4575.68
2022-03-25,0.39,23.18,64.17,7.16,1.32,537.86,5264.28,4310.66
2022-03-26,0.43,29.5,60.15,7.14,3.78,486.89,4399.89,5052.81
2022-03-27,0.16,31.18,70.55,7.49,2.77,516.58,4685.98,4706.3
2022-03-28,4.87,40.71,31.91,6.99,6.24,506.94,5372.04,2300.85
2022-03-29,0.92,27.63,45.15,7.18,2.54,510.45,4449.82,5089.35
2022-03-30,1.2,26.64,46.14,7.77,1.39,448.76,4286.14,5300.77
2022-03-31,5.89,34.67,61.37,7.16,3.37,541.97,4580.49,5314.76
2022-04-01,0.88,38.36,79.77,7.26,2.96,533.35,4836.6,4484.19
2022-04-02,1.13,31.14,30.28,6.87,0.86,613.96,4549.64,4940.52
2022-04-03,0.39,23.97,29.02,7.16,2.36,448.89,4835.75,4723.58
2022-04-04,3.78,32.55,45.24,6.93,2.54,472.74,4731.96,4994.74
2022-04-05,4.13,29.39,62.26,7.34,4.48,587.35,5226.86,4598.36
2022-04-06,0.74,31.6,58.33,7.4,3.86,500.95,4248.91,5192.66
2022-04-07,0.53,28.2,84.98,7.34,2.47,446.62,4614.29,4874.95
2022-04-08,2.66,32.15,80.66,7.27,3.29,476.58,4296.66,5326.64
2022-04-09,0.47,25.1,75.77,6.82,1.38,449.05,4585.02,4959.93
2022-04-10,4.11,30.82,52.43,7.61,2.34,480.68,4952.69,4841.59
2022-04-11,0.02,29.51,21.62,7.16,2.99,536.8,4851.46,4560.13
2022-04-12,0.56,31.34,62.09,7.77,3.68,477.68,4924.0,4505.3
2022-04-13,1.97,35.62,50.55,7.38,2.63,579.39,4903.35,4580.88
2022-04-14,3.14,24.02,59.52,7.81,4.55,542.87,4660.84,5172.41
2022-04-15,1.84,34.34,51.48,7.19,1.93,493.81,4875.66,4621.83
2022-04-16,4.47,35.87,34.14,7.14,3.62,473.69,4931.83,4797.81
2022-04-17,3.98,40.11,61.42,6.85,2.65,402.0,5244.93,4350.32
2022-04-18,2.13,25.68,40.78,7.55,4.85,464.72,5073.1,4626.09
2022-04-19,3.0,28.12,56.12,6.63,9.39,551.62,4983.99,4753.41
2022-04-20,0.33,35.19,34.85,6.44,1.07,407.77,4889.16,4440.27
2022-04-21,0.41,29.23,55.25,6.91,3.83,467.07,4949.55,4507.23
2022-04-22,0.07,24.92,48.79,7.1,1.66,418.3,4322.22,5186.25
2022-04-23,0.59,19.89,50.57,6.94,3.06,452.36,4812.6,4848.5
2022-04-24,0.68,28.66,54.84,7.72,3.22,483.92,5304.91,4190.28
2022-04-25,1.9,32.97,40.15,7.04,1.82,638.31,5242.31,4288.47
2022-04-26,5.35,16.41,34.83,7.53,7.06,476.12,4819.5,5386.94
2022-04-27,0.69,24.14,85.3,6.98,2.2,474.7,4859.23,4727.06
2022-04-28,2.8,34.53,70.52,7.74,2.83,536.3,4986.74,4602.06
2022-04-29,0.77,31.4,52.89,7.13,9.19,497.38,5396.93,4051.85
2022-04-30,1.28,28.15,57.63,6.99,2.8,486.37,4716.62,4848.39
2022-05-01,1.15,35.62,33.19,6.91,2.74,588.75,4933.41,4469.05
2022-05-02,1.05,33.7,58.19,7.3,3.35,453.95,5074.33,4356.86
2022-05-03,0.75,20.41,24.25,6.99,2.64,473.41,4232.39,5434.55
2022-05-04,0.24,32.16,33.61,6.52,1.89,445.06,4256.21,5124.36
2022-05-05,0.07,35.67,53.59,6.94,0.26,471.99,4222.41,5070.77
2022-05-06,5.35,25.14,50.37,7.2,4.47,573.39,5087.8,2944.7
2022-05-07,1.69,27.58,58.05,7.45,1.15,452.2,4745.23,4872.03
2022-05-08,0.6,30.27,46.68,6.98,0.87,474.64,4710.55,4744.25
2022-05-09,4.24,28.31,39.01,7.38,6.15,473.21,4613.8,5243.88
2022-05-10,2.73,35.48,47.44,7.16,7.41,604.52,5047.4,4516.27
2022-05-11,0.49,32.47,58.4,7.35,1.56,474.05,4690.1,4709.45
2022-05-12,6.41,28.41,39.79,7.33,6.73,528.64,4796.26,5276.49
2022-05-13,3.01,29.03,64.29,7.28,7.13,486.37,4658.55,5061.75
2022-05-14,0.03,28.03,33.17,7.35,5.83,514.33,4706.98,4735.81
2022-05-15,1.48,34.98,28.67,6.62,1.29,465.75,4322.3,5125.88
2022-05-16,1.94,37.74,84.16,7.48,5.91,585.97,5104.38,4335.22
2022-05-17,0.8,25.93,36.4,7.34,3.01,498.83,4551.74,5010.12
2022-05-18,1.47,24.15,32.58,6.98,3.52,598.32,4621.68,5042.41
2022-05-19,0.67,26.83,32.61,7.18,2.66,469.3,4889.21,4640.98
2022-05-20,0.09,30.7,40.9,7.02,1.44,481.05,4743.07,4652.18
2022-05-21,0.53,24.68,74.47,6.9,2.02,447.34,4660.88,4898.08
2022-05-22,1.06,28.7,46.23,7.22,2.61,519.82,4907.87,4623.78
2022-05-23,0.04,25.1,25.24,7.12,6.5,466.93,4987.26,4514.79
2022-05-24,0.96,19.2,41.26,6.8,4.21,524.24,4366.08,5345.55
2022-05-25,1.96,28.86,40.39,7.35,2.35,497.41,4785.7,4833.31
2022-05-26,2.1,32.51,29.21,7.27,1.27,460.22,4822.88,4736.86
2022-05-27,2.23,27.66,34.53,7.03,4.31,406.33,5623.65,4046.57
2022-05-28,0.47,27.95,42.02,6.91,10.5,519.44,4686.93,4801.49
2022-05-29,2.59,33.47,62.29,6.99,1.87,410.21,4707.43,4881.66
2022-05-30,2.03,26.22,38.81,7.68,2.25,501.8,4757.56,4921.28
2022-05-31,2.79,27.54,37.35,6.77,2.47,570.36,4877.11,4850.99
2022-06-01,3.85,22.17,79.14,6.93,5.72,487.8,4571.48,5369.92
2022-06-02,17.72,30.21,97.63,7.57,9.19,505.75,4769.14,6398.28
2022-06-03,7.33,34.67,68.52,6.84,6.4,606.98,4403.9,5635.24
2022-06-04,6.88,32.06,85.47,7.02,4.78,486.02,5111.85,4934.63
2022-06-05,9.07,29.46,73.55,6.64,6.59,468.47,4954.64,5363.56
2022-06-06,9.97,27.78,72.78,6.65,7.34,488.87,4314.57,6126.57
2022-06-07,24.63,27.36,85.82,7.05,13.5,548.93,4477.26,7439.02
2022-06-08,23.75,31.46,61.89,6.79,15.03,490.8,4909.31,6836.48
2022-06-09,6.45,28.05,73.95,6.89,8.49,514.28,5059.4,5024.35
2022-06-10,14.49,34.51,97.0,6.74,7.83,450.53,4461.59,6296.91
2022-06-11,24.22,22.25,81.2,7.49,15.6,565.88,4493.45,7483.31
2022-06-12,19.98,31.11,59.51,7.6,12.86,486.4,4905.79,6470.34
2022-06-13,13.91,33.83,62.04,6.97,7.13,567.1,4620.6,6093.8
2022-06-14,17.05,35.66,64.15,7.1,9.83,465.04,5025.76,5966.16
2022-06-15,17.37,29.16,65.03,7.29,14.22,570.47,4882.85,6270.52
2022-06-16,19.36,34.3,81.3,8.2,10.47,505.48,4472.31,6777.44
2022-06-17,47.35,28.38,100.0,7.38,27.17,502.18,4466.68,9701.11
2022-06-18,5.54,27.99,70.42,7.36,3.57,472.87,4936.85,5057.76
2022-06-19,27.48,18.11,100.0,7.12,14.98,612.1,4426.51,7959.27
2022-06-20,47.04,35.22,72.16,6.93,23.97,536.18,5147.06,8852.83
2022-06-21,33.73,33.85,57.8,7.41,18.93,570.63,4970.33,7725.59
2022-06-22,13.63,35.12,69.1,6.77,13.76,430.79,5281.32,5378.86
2022-06-23,19.33,38.01,99.37,6.86,11.2,587.17,5446.53,5726.56
2022-06-24,4.61,31.99,93.13,7.11,5.22,482.55,4313.99,5507.61
2022-06-25,9.48,34.09,76.84,7.29,5.88,477.73,5264.91,5001.67
2022-06-26,20.93,25.38,87.49,7.08,18.34,535.2,5057.14,6528.01
2022-06-27,51.14,32.44,66.01,7.47,31.47,509.16,5083.46,9381.38
2022-06-28,4.81,29.2,100.0,7.95,4.56,556.1,5121.5,4775.26
2022-06-29,16.39,22.54,62.63,6.99,10.53,536.06,4728.63,6459.05
2022-06-30,1.85,21.09,86.6,7.23,2.48,384.85,5009.24,4753.55
2022-07-01,47.5,25.58,77.19,7.73,25.4,469.94,4813.15,9424.78
2022-07-02,14.5,30.54,59.46,6.79,10.33,491.9,4618.55,6220.82
2022-07-03,4.73,19.39,100.0,7.52,4.22,481.46,5286.44,4799.07
2022-07-04,13.47,23.4,56.94,7.02,7.07,520.05,5655.9,5222.94
2022-07-05,14.74,17.17,100.0,6.89,11.35,424.28,4483.06,6647.13
2022-07-06,12.0,26.48,64.55,6.7,8.64,558.7,4740.43,5930.01
2022-07-07,11.49,24.4,92.78,7.21,8.15,542.79,4908.0,5753.35
2022-07-08,29.86,18.94,67.87,7.56,16.76,501.71,4587.32,8019.66
2022-07-09,1.67,13.68,96.63,7.29,2.85,507.39,4260.03,5633.74
2022-07-10,10.7,27.65,64.7,7.49,6.24,604.62,4617.41,5899.65
2022-07-11,21.72,28.05,92.17,6.8,12.62,459.1,5460.39,6150.73
2022-07-12,51.45,25.74,52.67,7.05,26.84,638.7,4629.21,10000.66
2022-07-13,13.48,20.71,74.13,6.6,10.03,485.67,4927.2,6006.91
2022-07-14,19.57,26.87,97.14,6.81,14.67,474.99,5183.05,6236.34
2022-07-15,26.44,16.2,84.36,7.55,20.31,402.51,4385.39,7934.83
2022-07-16,9.72,27.18,69.54,7.54,7.11,420.97,5006.18,5422.28
2022-07-17,32.91,27.67,70.51,7.17,18.99,473.82,4816.73,7920.51
2022-07-18,63.04,24.05,86.56,6.97,33.43,519.26,4800.14,11022.59
2022-07-19,19.26,26.63,76.82,6.74,12.37,497.1,4290.96,7101.97
2022-07-20,10.06,19.66,87.9,7.16,7.89,536.1,4853.26,5759.63
2022-07-21,19.97,19.51,70.62,7.72,11.39,405.82,4914.87,6691.98
2022-07-22,15.59,32.06,71.85,6.9,10.52,552.53,4734.47,6183.41
2022-07-23,22.53,30.94,72.7,6.78,13.11,400.32,5194.81,6439.01
2022-07-24,20.97,37.24,81.24,6.97,28.29,546.35,4682.92,6669.13
2022-07-25,16.12,22.96,77.2,7.18,8.51,441.61,4784.63,6368.45
2022-07-26,30.1,25.39,67.97,7.24,24.51,419.07,4737.9,7764.37
2022-07-27,20.06,20.47,70.04,7.49,12.67,565.21,4115.69,7480.74
2022-07-28,7.51,35.82,59.29,7.11,6.35,476.75,4589.59,5445.37
2022-07-29,22.97,28.26,91.1,7.35,12.37,564.76,5253.43,6478.54
2022-07-30,29.76,23.93,100.0,6.68,15.31,444.55,4604.97,7892.0
2022-07-31,67.26,24.1,57.39,6.42,35.78,578.13,4184.16,12060.2
2022-08-01,13.63,21.07,98.55,7.82,15.95,440.78,4700.39,6241.35
2022-08-02,16.57,15.38,55.53,7.41,10.38,504.47,4939.9,6410.02
2022-08-03,25.31,29.39,83.56,7.71,15.04,479.25,5142.21,6801.26
2022-08-04,34.16,28.26,100.0,7.26,19.16,441.75,4818.83,8031.82
2022-08-05,14.51,22.6,67.15,7.08,8.29,481.41,4966.38,6032.44
2022-08-06,7.46,26.13,70.14,7.01,5.42,399.5,4545.82,5677.22
2022-08-07,7.72,29.09,79.46,7.0,8.62,515.81,4580.77,5609.75
2022-08-08,57.72,30.33,93.39,7.09,31.97,514.48,4765.5,10399.85
2022-08-09,13.38,27.06,77.24,7.12,8.35,523.89,4486.62,6310.22
2022-08-10,26.96,27.86,91.47,7.43,14.87,503.41,4720.44,7418.64
2022-08-11,10.79,20.72,85.19,7.71,8.19,449.55,4196.71,6468.04
2022-08-12,2.3,24.88,100.0,7.24,4.22,496.59,4452.29,5279.73
2022-08-13,15.51,20.66,65.31,7.36,8.98,507.56,4747.42,6390.64
2022-08-14,9.55,24.0,79.87,7.04,8.59,586.53,4766.67,5707.84
2022-08-15,25.69,28.94,84.04,7.19,13.77,507.0,5014.3,6975.56
2022-08-16,19.02,26.82,92.23,6.92,13.83,496.73,4496.76,6868.89
2022-08-17,11.68,22.43,81.01,7.05,12.72,519.53,4502.75,6216.9
2022-08-18,29.51,23.59,78.5,7.15,16.08,460.13,4403.73,8075.64
2022-08-19,19.11,28.19,85.93,6.96,14.38,496.43,4722.26,6625.31
2022-08-20,40.54,26.08,78.65,7.38,28.13,442.07,4897.27,8635.4
2022-08-21,0.42,31.53,100.0,7.65,3.84,430.26,4580.36,4831.62
2022-08-22,20.08,22.94,100.0,7.52,12.7,535.53,4769.16,6779.82
2022-08-23,15.79,24.06,87.46,7.95,8.4,503.9,4577.27,6520.72
2022-08-24,30.76,14.77,90.38,7.53,21.53,527.18,4920.03,7860.67
2022-08-25,30.97,23.97,77.14,7.31,20.25,446.19,5144.09,7473.49
2022-08-26,31.95,26.96,90.96,7.34,18.43,524.78,4924.41,7731.1
2022-08-27,31.46,26.03,76.94,7.2,16.57,423.13,5006.58,7618.55
2022-08-28,22.87,25.39,83.76,6.8,12.56,432.46,4713.89,7065.09
2022-08-29,51.36,19.95,72.5,7.81,28.76,481.61,4474.45,10262.22
2022-08-30,9.74,29.86,100.0,7.58,6.02,465.68,4817.31,5559.29
2022-08-31,59.96,25.49,86.17,6.86,30.89,567.22,4367.69,11118.47
2022-09-01,5.16,22.34,82.31,7.28,4.72,454.59,4484.42,5584.44
2022-09-02,6.69,20.24,93.73,7.07,3.89,610.6,4392.32,5871.53
2022-09-03,24.29,23.32,70.29,7.27,13.05,476.41,4470.56,7491.7
2022-09-04,4.44,23.32,87.82,6.79,5.4,523.29,4403.14,5574.11
2022-09-05,16.16,20.36,86.23,6.86,8.82,574.68,4997.28,6211.36
2022-09-06,16.04,26.88,100.0,7.78,11.75,502.67,5043.08,6023.37
2022-09-07,5.74,23.63,63.56,7.23,12.09,491.77,4319.88,5781.8
2022-09-08,13.59,22.58,98.48,7.18,7.29,466.74,5076.29,5830.72
2022-09-09,4.79,35.92,48.0,7.55,6.93,398.0,4729.75,5031.17
2022-09-10,26.26,32.92,77.22,7.21,19.13,593.41,5469.22,6498.27
2022-09-11,19.41,22.72,86.06,6.9,12.76,498.96,5012.94,6473.83
2022-09-12,21.06,28.83,84.02,7.2,13.29,498.95,5070.36,6459.05
2022-09-13,18.55,18.55,78.54,6.86,10.19,535.87,5070.32,6413.38
2022-09-14,38.62,30.08,59.07,7.16,25.09,419.28,5298.78,7961.35
2022-09-15,13.98,21.47,84.49,7.15,12.75,497.89,4763.46,6204.81
2022-09-16,6.79,19.46,86.67,7.42,6.42,470.6,4362.75,5927.25
2022-09-17,25.33,23.69,92.5,7.61,14.98,501.15,4609.01,7450.65
2022-09-18,32.93,22.88,86.37,6.87,23.85,504.49,4672.15,8163.02
2022-09-19,25.66,24.26,63.95,7.12,13.24,380.67,4264.72,7816.03
2022-09-20,15.76,33.35,73.39,7.73,8.95,491.77,4584.54,6324.31
2022-09-21,32.4,20.64,73.07,7.24,18.98,599.83,4688.23,8138.95
2022-09-22,75.81,31.22,78.07,7.34,43.66,508.3,5041.59,11914.74
2022-09-23,37.61,28.32,45.42,7.36,19.62,556.73,5126.59,8068.09
2022-09-24,15.16,30.87,70.37,6.86,10.34,553.56,5151.07,5747.27
2022-09-25,24.03,16.22,72.31,7.22,14.96,540.34,4745.19,7332.86
2022-09-26,11.79,22.88,96.37,6.89,13.67,377.09,4293.33,6428.2
2022-09-27,35.4,28.39,81.31,7.69,19.52,529.05,4644.82,8327.33
2022-09-28,33.43,27.34,76.47,6.5,17.01,415.81,4393.92,8402.82
2022-09-29,18.92,24.36,81.32,7.01,13.3,403.53,4720.66,6684.25
2022-09-30,17.89,29.82,68.79,7.5,14.56,565.63,4700.86,6491.3
2022-10-01,2.23,24.75,75.9,7.45,1.82,486.17,4691.04,5037.02
2022-10-02,11.23,28.71,55.74,7.04,7.93,476.02,4892.18,5656.95
2022-10-03,1.73,14.3,52.38,7.31,0.95,502.66,4571.89,5314.85
2022-10-04,0.4,26.23,45.58,7.53,2.07,462.36,4751.92,4763.07
2022-10-05,0.23,27.9,29.94,6.96,2.13,514.83,5366.6,4098.48
2022-10-06,2.22,28.66,40.73,7.35,3.25,454.73,4718.26,4930.94
2022-10-07,0.03,20.05,33.92,7.75,2.38,484.51,4774.49,4827.34
2022-10-08,2.41,13.57,46.64,7.79,2.11,470.68,4751.87,5218.11
2022-10-09,0.69,18.59,45.62,7.67,1.39,542.02,5191.18,4506.21
2022-10-10,2.69,21.6,83.21,7.73,3.37,491.83,4915.36,4921.74
2022-10-11,2.64,28.99,65.27,7.3,1.5,529.64,4787.49,4896.99
2022-10-12,2.51,20.72,17.15,6.88,8.27,571.84,4737.93,5098.53
2022-10-13,0.07,17.52,63.37,7.2,1.94,531.42,4706.4,4950.55
2022-10-14,0.82,33.77,67.42,7.39,3.1,516.07,4563.58,4843.29
2022-10-15,4.74,27.74,45.98,6.96,6.24,445.9,4130.68,5788.56
2022-10-16,0.7,24.9,70.13,7.18,1.75,523.17,4692.34,4879.59
2022-10-17,0.7,22.9,66.91,7.37,1.52,506.28,4619.64,4992.44
2022-10-18,0.06,24.0,48.19,7.33,2.43,544.84,4957.66,4568.32
2022-10-19,6.77,29.6,55.31,7.56,7.98,602.19,4797.06,5288.2
2022-10-20,0.13,31.91,40.99,7.39,1.04,510.51,5189.03,4185.85
2022-10-21,0.6,32.36,78.26,8.0,3.4,504.41,4809.08,4604.0
2022-10-22,0.29,32.45,27.55,7.4,1.29,524.21,5200.99,4179.47
2022-10-23,3.02,20.4,49.85,7.51,3.19,483.08,4911.58,4982.28
2022-10-24,0.47,18.88,47.29,6.92,3.54,542.16,4514.82,5154.17
2022-10-25,0.07,28.29,59.67,7.6,3.91,543.02,5053.21,4388.16
2022-10-26,6.5,26.41,33.48,7.2,3.61,595.97,4920.86,5200.58
2022-10-27,1.8,29.08,58.76,7.32,7.11,480.73,4287.41,5311.38
2022-10-28,1.18,25.96,38.83,7.02,4.4,458.39,5137.75,4460.87
2022-10-29,1.81,23.49,42.24,7.4,3.47,547.19,4869.44,4841.49
2022-10-30,1.04,25.86,32.44,7.46,6.33,473.09,5054.67,4532.05
2022-10-31,0.3,17.53,57.9,7.42,1.6,571.98,5230.94,4448.9
2022-11-01,6.83,23.32,28.33,7.42,8.82,477.03,4804.81,5411.93
2022-11-02,0.2,22.21,19.99,7.56,5.92,538.35,4846.45,4729.19
2022-11-03,1.36,32.57,57.71,6.78,6.22,610.01,5024.13,4460.57
2022-11-04,3.4,28.22,48.34,7.45,2.94,537.02,4539.64,5236.33
2022-11-05,0.19,17.01,61.17,7.32,7.0,510.37,4813.32,4865.58
2022-11-06,0.12,28.02,50.97,7.62,2.08,468.02,4575.91,4875.25
2022-11-07,0.22,29.53,55.46,7.37,1.65,469.75,4616.31,4815.44
2022-11-08,1.11,24.47,37.72,6.94,1.02,625.11,4708.9,4912.8
2022-11-09,0.52,18.63,68.52,7.58,4.08,507.24,4493.58,5186.15
2022-11-10,0.01,32.14,46.51,7.36,1.09,543.4,4959.65,4398.1
2022-11-11,3.88,32.16,28.71,7.26,5.78,495.51,4244.04,5501.08
2022-11-12,1.48,29.45,43.04,6.99,1.72,486.03,4874.86,4684.18
2022-11-13,2.22,29.65,15.48,7.41,2.39,600.29,4822.74,4805.97
2022-11-14,0.14,17.69,67.64,7.37,5.82,543.31,4988.33,4671.74
2022-11-15,0.25,25.35,66.49,7.16,1.08,439.38,4495.0,5022.62
2022-11-16,0.3,24.66,56.09,7.07,6.13,444.86,4964.04,4572.67
2022-11-17,0.94,24.32,71.83,6.92,2.15,577.83,4661.21,4946.71
2022-11-18,6.93,28.36,24.23,7.42,5.29,492.77,5241.58,4884.65
2022-11-19,0.12,21.46,48.0,7.17,6.22,507.78,4359.37,5223.89
2022-11-20,0.76,23.16,56.21,7.48,4.19,523.46,5062.03,4551.04
2022-11-21,0.78,22.47,35.0,6.93,5.77,505.07,4743.83,4884.94
2022-11-22,0.86,26.06,39.4,6.94,3.68,557.45,4961.2,4603.12
2022-11-23,1.35,26.08,44.84,7.53,1.94,587.27,4468.24,5144.91
2022-11-24,0.11,15.65,22.54,7.3,0.63,462.53,4724.03,4973.67
2022-11-25,0.68,29.91,36.14,7.0,0.67,528.12,4613.11,4856.65
2022-11-26,2.93,18.18,74.39,6.87,2.7,440.78,4322.45,5606.63
2022-11-27,2.85,35.82,36.74,7.38,2.33,514.47,4680.91,4887.59
2022-11-28,0.14,23.04,71.33,7.1,3.42,414.38,4533.78,5019.8
2022-11-29,1.4,21.31,55.79,7.62,2.28,526.93,4532.23,5181.92
2022-11-30,3.9,23.91,37.03,7.21,2.69,556.27,4974.59,4937.49
2022-12-01,0.42,16.41,68.73,7.37,1.46,421.19,4843.75,4870.36
2022-12-02,0.26,34.52,35.04,6.95,1.3,411.77,4989.12,4346.25
2022-12-03,3.62,24.34,79.05,6.8,3.29,424.47,4825.25,5050.42
2022-12-04,0.92,29.4,32.65,7.11,2.13,447.6,4602.86,4900.83
2022-12-05,1.34,27.26,39.35,7.12,2.76,470.72,4912.02,4676.78
2022-12-06,2.36,25.48,42.32,7.16,2.06,553.39,5029.68,4697.17
2022-12-07,0.82,27.7,33.68,7.49,1.33,545.28,4891.04,4637.39
2022-12-08,2.86,29.08,57.66,7.29,7.27,559.24,4632.28,5071.9
2022-12-09,0.91,24.52,42.68,7.41,1.96,613.88,5037.76,4563.21
2022-12-10,0.76,29.71,37.82,7.15,1.71,510.74,4864.15,4617.19
2022-12-11,0.63,18.07,72.09,7.03,1.53,470.76,4931.78,4769.41
2022-12-12,7.31,23.8,60.56,7.14,10.39,436.22,4909.76,5345.34
2022-12-13,0.85,27.43,41.29,7.07,2.14,479.95,4833.45,4702.5
2022-12-14,5.06,20.97,71.03,7.16,6.1,515.25,5049.95,5036.66
2022-12-15,0.51,30.73,39.92,7.32,7.28,526.35,5181.9,4255.0
2022-12-16,1.54,18.63,24.96,7.11,15.02,591.47,4654.13,5127.5
2022-12-17,1.94,32.25,61.51,7.37,2.1,544.15,4938.63,4610.46
2022-12-18,1.57,24.72,53.68,6.78,2.12,479.34,4470.83,5191.99
2022-12-19,2.41,32.19,82.89,7.35,3.48,479.21,4953.64,4643.59
2022-12-20,0.35,30.39,59.69,7.02,2.19,452.4,4666.4,4761.18
2022-12-21,11.22,15.11,70.56,7.1,5.64,434.93,4566.81,6252.71
2022-12-22,0.01,31.62,59.38,7.19,0.23,552.74,4073.09,5295.56
2022-12-23,0.63,32.97,31.06,7.45,1.52,532.9,4743.61,4659.56
2022-12-24,2.13,22.19,48.24,7.24,2.02,585.12,4503.78,5265.42
2022-12-25,3.35,20.11,60.35,7.04,1.95,524.67,4625.02,5307.86
2022-12-26,0.1,20.51,43.15,7.4,1.59,470.99,4847.07,4752.79
2022-12-27,1.46,21.29,40.88,7.32,1.69,493.88,4955.93,4764.66
2022-12-28,0.46,28.15,42.39,7.55,1.33,503.42,4481.35,5001.44
2022-12-29,0.39,27.18,44.86,7.56,1.56,443.1,4885.45,4610.51
2022-12-30,0.24,25.34,30.0,7.28,2.55,453.09,5120.46,4396.36
2022-12-31,0.12,25.57,47.85,7.01,2.03,485.3,5255.06,4245.1
2023-01-01,1.75,18.93,69.12,6.67,6.76,482.63,4959.97,4836.74
2023-01-02,0.48,18.56,64.83,7.32,5.19,534.46,4851.56,4825.08
2023-01-03,0.21,25.97,60.65,7.12,0.99,494.67,4339.33,5162.13
2023-01-04,4.01,29.49,25.65,7.23,6.57,419.24,4964.06,4847.13
2023-01-05,0.82,23.0,62.13,6.72,5.02,500.31,4548.91,5073.31
2023-01-06,2.12,23.38,38.98,6.76,2.83,443.89,4511.01,5233.55
2023-01-07,2.43,22.16,32.54,7.45,4.64,455.34,4764.55,5034.9
2023-01-08,0.17,25.03,43.69,7.44,4.86,440.66,4520.33,4995.92
2023-01-09,2.8,17.18,78.75,7.28,3.63,511.32,4446.59,5490.3
2023-01-10,1.18,31.18,34.74,7.64,2.0,470.02,4750.1,4744.68
2023-01-11,2.24,16.38,86.12,7.13,2.12,471.7,4585.56,5311.25
2023-01-12,2.65,22.9,45.3,7.17,4.95,458.43,4852.79,4954.46
2023-01-13,1.94,21.24,27.09,7.52,6.45,482.82,4762.63,5006.57
2023-01-14,3.34,21.24,48.48,7.06,3.81,527.69,4165.13,5743.68
2023-01-15,10.98,33.43,58.22,7.3,9.29,462.21,4500.02,5929.34
2023-01-16,1.61,28.63,46.1,7.1,7.14,584.59,5046.19,4541.75
2023-01-17,1.34,25.82,52.39,7.69,1.33,481.42,4825.09,4792.06
